Index1,Index2,Index3,Value1,Value2
dms,RB,120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[619.234964 465.658055 347.127753 256.269462 186.496301 133.128764
  92.639189  62.229923  39.644715  23.075505  11.092979   2.57622
  -3.351587  -7.369934  -9.99517  -11.611908 -12.503353 -12.878061
 -12.89108  -12.659213 -12.270604 -11.789874 -11.261362 -10.713507
 -10.164283  -9.62543   -9.104763  -8.607334  -8.136131  -7.692718
  -7.277644  -6.890755  -6.531283  -6.197976  -5.889181  -5.603012
  -5.33752   -5.090782  -4.861036  -4.646692  -4.446357  -4.258815
  -4.083027  -3.918085  -3.76319   -3.617622]"
dms,RB,lp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[629.718219 510.547877 389.838465 290.708496 214.169149 155.373972
 110.517513  76.581963  51.14005   32.24522   18.359202   8.281588
   1.079548  -3.968201  -7.412918  -9.671158 -11.056569 -11.806506
 -12.101759 -12.079414 -11.840903 -11.458626 -10.983117 -10.449982
  -9.885248  -9.308682  -8.735618  -8.1779    -7.644348  -7.141043
  -6.671545  -6.237212  -5.837594  -5.470894  -5.134419  -4.825025
  -4.539447  -4.274572  -4.027628  -3.796294  -3.578776  -3.373776
  -3.180447  -2.998285  -2.827003  -2.666438]"
dms,RB,dms_S_trimer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[630.097176 472.808509 352.983392 260.912473 190.099374 135.90336
  94.765503  63.847989  40.863583  23.983341  11.763095   3.068881
  -2.988934  -7.101795  -9.796257 -11.464873 -12.396399 -12.802787
 -12.841046 -12.629279 -12.256798 -11.789164 -11.271378 -10.732267
 -10.190095  -9.656881  -9.140689  -8.646721  -8.178036  -7.736184
  -7.321702  -6.934436  -6.573701  -6.23837   -5.926975  -5.637833
  -5.369172  -5.119242  -4.886392  -4.669114  -4.466061  -4.276046
  -4.098031  -3.931104  -3.774453  -3.627345  -3.489112  -3.359129
  -3.236818  -3.121633  -3.013065  -2.910634  -2.813893  -2.722423
  -2.635829  -2.553749  -2.47584   -2.401787  -2.331299  -2.264106
  -2.199964  -2.138647  -2.079954  -2.023699  -1.969719  -1.917866
  -1.868008  -1.820026  -1.773814  -1.729279  -1.686334  -1.644901
  -1.604912  -1.566301  -1.529009  -1.49298   -1.458163  -1.42451
  -1.391974  -1.360511  -1.330081  -1.300644  -1.272161  -1.244596
  -1.217914  -1.192082]"
dms,RB,dms_S_tetramer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-21.106787 -21.698006 -22.132515 -22.415249 -22.555008 -22.563319
 -22.453265 -22.238513 -21.932644 -21.548742 -21.09919  -20.595607
 -20.048835 -19.468936 -18.865176 -18.245991 -17.618947 -16.990726
 -16.367124 -15.753053 -15.152529 -14.568651 -14.003619 -13.458772
 -12.934705 -12.431415 -11.948482 -11.485237 -11.040911 -10.614754
 -10.206102  -9.814415  -9.439279  -9.080383  -8.737484  -8.410369
  -8.098813  -7.802549  -7.521246  -7.254497  -7.00182   -6.762657
  -6.53639   -6.322357  -6.119861  -5.928192  -5.746632  -5.574476
  -5.411035  -5.255644  -5.107675  -4.966534  -4.831668  -4.702568
  -4.578771  -4.459856  -4.345449  -4.235215  -4.128864  -4.026139
  -3.926818  -3.830709  -3.737646  -3.647485  -3.560099  -3.47538
  -3.393227  -3.313554  -3.23628   -3.16133   -3.088634  -3.018126
  -2.949744  -2.883424  -2.819109  -2.756739  -2.696258  -2.637611
  -2.580741  -2.525595  -2.472119  -2.42026   -2.369966  -2.321187
  -2.273872  -2.227972]"
dms,CS,120,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[777.084662 590.555882 446.971927 333.95882  248.935654 183.882014
 133.800389  95.301545  65.892101  43.614048  26.907938  14.549363
   5.561724  -0.845807  -5.304315  -8.306322 -10.230977 -11.368898
 -11.942351 -12.120045 -12.028117 -11.75917  -11.380052 -10.937908
 -10.464236  -9.978022  -9.489755  -9.006121  -8.532932  -8.075406
  -7.637545  -7.221983  -6.830242  -6.462982  -6.120127  -5.800937
  -5.504148  -5.228186  -4.971373  -4.732111  -4.508973  -4.300751
  -4.106407  -3.925036  -3.7558    -3.597858]"
dms,CS,lp,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[778.234225 595.649853 471.644826 360.087973 271.210344 202.67328
 149.702671 108.757317  77.197595  53.01292   34.649277  20.880985
  10.710198   3.320671  -1.941885  -5.593588  -8.039064  -9.594114
 -10.502838 -10.950442 -11.073318 -10.9686   -10.704873 -10.332721
  -9.891832  -9.413559  -8.921124  -8.429869  -7.948321  -7.479984
  -7.025433  -6.58436   -6.157061  -5.745094  -5.351125  -4.978282
  -4.629424  -4.306609  -4.010871  -3.74224   -3.499931  -3.282532
  -3.088216  -2.914858  -2.760156  -2.621702]"
dms,CS,dms_S_trimer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[ 7.81523326e+02  5.98828295e+02  4.54558413e+02  3.40083470e+02
  2.53748704e+02  1.87627804e+02  1.36701153e+02  9.75453220e+01
  6.76364890e+01  4.49855460e+01  2.79997220e+01  1.54245430e+01
  6.26225900e+00 -2.90458000e-01 -4.87114700e+00 -7.97523600e+00
 -9.98337700e+00 -1.11875790e+01 -1.18118740e+01 -1.20270800e+01
 -1.19615260e+01 -1.17100890e+01 -1.13418360e+01 -1.09059690e+01
 -1.04355980e+01 -9.95071300e+00 -9.46244600e+00 -8.97812400e+00
 -8.50421500e+00 -8.04646800e+00 -7.60923100e+00 -7.19532300e+00
 -6.80632700e+00 -6.44285000e+00 -6.10465900e+00 -5.79080000e+00
 -5.49975500e+00 -5.22968800e+00 -4.97868300e+00 -4.74493000e+00
 -4.52683600e+00 -4.32306300e+00 -4.13250500e+00 -3.95422900e+00
 -3.78740600e+00 -3.63125700e+00 -3.48499600e+00 -3.34782900e+00
 -3.21895300e+00 -3.09758100e+00 -2.98297200e+00 -2.87445700e+00
 -2.77145400e+00 -2.67347300e+00 -2.58011400e+00 -2.49105700e+00
 -2.40604900e+00 -2.32489000e+00 -2.24741600e+00 -2.17348600e+00
 -2.10297700e+00 -2.03577000e+00 -1.97174600e+00 -1.91078400e+00
 -1.85275400e+00 -1.79752800e+00 -1.74496800e+00 -1.69493500e+00
 -1.64729000e+00 -1.60189500e+00 -1.55861400e+00 -1.51731500e+00
 -1.47787500e+00 -1.44017300e+00 -1.40409700e+00 -1.36954200e+00
 -1.33641000e+00 -1.30461100e+00 -1.27405900e+00 -1.24467800e+00
 -1.21639800e+00 -1.18915100e+00 -1.16287900e+00 -1.13752500e+00
 -1.11304000e+00 -1.08937600e+00]"
dms,CS,dms_S_tetramer,"[2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2
 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.  5.1 5.2 5.3 5.4 5.5 5.6]","[-5.685907 -6.75655  -7.484849 -7.964341 -8.268663 -8.453005 -8.554299
 -8.592279 -8.57462  -8.505598 -8.392022 -8.243328 -8.069205 -7.878176
 -7.677337 -7.472476 -7.268165 -7.067761 -6.87344  -6.686295 -6.506538
 -6.333744 -6.16714  -6.005822 -5.848948 -5.695837 -5.546006 -5.399181
 -5.255237 -5.11417  -4.976027 -4.840877]"
imid,LI,perp_nd1,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 18.839694   3.63871   -6.078364 -12.06905  -15.534248 -17.296964
 -17.923645 -17.805604 -17.21366  -16.33511  -15.299034 -14.193574
 -13.07806  -11.991412 -10.95807   -9.992225  -9.100856  -8.285923
  -7.545993  -6.877443  -6.275354  -5.734159  -5.248115  -4.811582
  -4.419238  -4.066165  -3.747907  -3.46048   -3.200346  -2.964406
  -2.749939  -2.554573  -2.376241  -2.21314   -2.063702  -1.926558
  -1.800515  -1.684523  -1.577669  -1.479144  -1.388229  -1.304284
  -1.226734  -1.155055  -1.088765  -1.027431]"
imid,LI,perp_ne2,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ -8.288271 -21.343272 -29.241407 -33.655227 -35.726801 -36.2378
 -35.724963 -34.558122 -32.992497 -31.20408  -29.313622 -27.403166
 -25.527601 -23.722433 -22.009699 -20.401734 -18.904102 -17.517615
 -16.239805 -15.066009 -13.990178 -13.00549  -12.104802 -11.28098
 -10.527138  -9.836776  -9.203871  -8.622905  -8.08887   -7.59725
  -7.143986  -6.725442  -6.338372  -5.979873  -5.647353  -5.338503
  -5.05126   -4.783782  -4.534422  -4.301704  -4.0843    -3.881018
  -3.690776  -3.512597  -3.345589  -3.188933]"
imid,LI,lp_ne2,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[-26.364126 -38.681193 -45.64474  -49.058269 -50.138385 -49.706828
 -48.318753 -46.349368 -44.052291 -41.598584 -39.10291  -36.641148
 -34.262484 -31.997388 -29.863471 -27.869187 -26.01665  -24.303599
 -22.724849 -21.27334  -19.940921 -18.718903 -17.598462 -16.570917
 -15.627942 -14.761701 -13.964933 -13.230986 -12.55382  -11.927983
 -11.348566 -10.811167 -10.311844  -9.847061  -9.41366   -9.00882
  -8.630017  -8.275007  -7.941794  -7.628603  -7.33386   -7.056167
  -6.794278  -6.547079  -6.313561  -6.092805]"
imid,LI,pi,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[-17.581278 -24.047146 -28.070343 -30.265332 -31.121259 -31.020373
 -30.256631 -29.052874 -27.575556 -25.947177 -24.256298 -22.56555
 -20.91791  -19.341689 -17.854196 -16.464769 -15.176993 -13.990407
 -12.901789 -11.906123 -10.997335 -10.168825  -9.413873  -8.725909
  -8.098693  -7.526412  -7.003731  -6.525796  -6.088225  -5.687074
  -5.318807  -4.980255  -4.668587  -4.381273  -4.116047  -3.870895
  -3.644014  -3.433796  -3.238799  -3.057737  -2.88946   -2.732925
  -2.587199  -2.45143   -2.324847  -2.206742]"
imid,LI,imid_N_trimer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-13.849782 -26.813681 -34.39118  -38.397485 -40.052531 -40.178609
 -39.332047 -37.889082 -36.103219 -34.144533 -32.126247 -30.122499
 -28.180975 -26.330854 -24.588706 -22.962314 -21.453689 -20.060594
 -18.778357 -17.600778 -16.52081  -15.530966 -14.623593 -13.791805
 -13.028179 -12.326488 -11.680649 -11.085371 -10.535536 -10.026976
  -9.555538  -9.117843  -8.710647  -8.331204  -7.976954  -7.645564
  -7.335196  -7.043909  -6.770308  -6.512704  -6.26997   -6.041143
  -5.825077  -5.620906  -5.427808  -5.245096  -5.072173  -4.908233
  -4.752706  -4.605203  -4.46517   -4.331837  -4.205012  -4.084225
  -3.968965  -3.858835  -3.75371   -3.65299   -3.556604  -3.464259
  -3.375551  -3.290502  -3.208659  -3.130075  -3.054389  -2.981569
  -2.911389  -2.843763  -2.778538  -2.715731  -2.655004  -2.596472
  -2.539885  -2.485169  -2.432257  -2.381277  -2.331793  -2.283929
  -2.237599  -2.192766  -2.149251  -2.107078  -2.066306  -2.026658
  -1.98817   -1.950871]"
imid,LI,imid_N_tetramer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-74.564601 -75.100477 -74.592043 -73.291254 -71.406508 -69.106606
 -66.526288 -63.771288 -60.923735 -58.046731 -55.188354 -52.383859
 -49.659767 -47.034712 -44.521159 -42.127256 -39.857005 -37.712164
 -35.691854 -33.793519 -32.013345 -30.347025 -28.788704 -27.33311
 -25.97363  -24.704731 -23.519911 -22.413691 -21.380194 -20.413965
 -19.510101 -18.663716 -17.870237 -17.12578  -16.426282 -15.76846
 -15.14904  -14.565228 -14.014394 -13.494297 -13.002847 -12.538054
 -12.098409 -11.682239 -11.287947 -10.914472 -10.560181 -10.224047
  -9.905049  -9.60166   -9.313198  -9.038666  -8.776916  -8.527131
  -8.288636  -8.06062   -7.84255   -7.633618  -7.433275  -7.241169
  -7.056795  -6.879503  -6.708931  -6.54492   -6.387025  -6.234929
  -6.088283  -5.947001  -5.810794  -5.67907   -5.552107  -5.429548
  -5.310903  -5.196385  -5.085533  -4.978336  -4.874662  -4.774284
  -4.677187  -4.582943  -4.491713  -4.40336   -4.317684  -4.234421
  -4.153629  -4.075298]"
imid,NAT,perp_nd1,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[134.847019  87.134071  54.187093  31.625476  16.299286   6.003353
  -0.795862  -5.167112  -7.859073  -9.396848 -10.148069 -10.370028
 -10.243063  -9.89368   -9.410378  -8.854664  -8.268592  -7.680293
  -7.107942  -6.562703  -6.050878  -5.575456  -5.137186  -4.735335
  -4.368222  -4.033611  -3.728989  -3.45176   -3.199376  -2.969413
  -2.759616  -2.567922  -2.392474  -2.23161   -2.08386   -1.947932
  -1.822691  -1.707142  -1.600412  -1.501732  -1.410419  -1.325864
  -1.247521  -1.174892  -1.107527  -1.045012]"
imid,NAT,perp_ne2,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[102.352813  58.625189  28.678736   8.476255  -4.91502  -13.571321
 -18.954324 -22.087472 -23.680636 -24.226703 -24.070838 -23.455777
 -22.552034 -21.478928 -20.3194   -19.130497 -17.950779 -16.80557
 -15.710727 -14.67539  -13.703983 -12.797764 -11.95578  -11.175701
 -10.45435   -9.788079  -9.173034  -8.605334  -8.081188  -7.596969
  -7.149268  -6.734911  -6.350983  -5.994817  -5.663997  -5.356339
  -5.069877  -4.802844  -4.553655  -4.32088   -4.103234  -3.899555
  -3.708788  -3.529974  -3.362235  -3.20477 ]"
imid,NAT,lp_ne2,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 80.648152  37.734079   9.239738  -9.352737 -21.190262 -28.43122
 -32.553961 -34.574683 -35.197102 -34.903438 -34.019296 -32.767962
 -31.304102 -29.734315 -28.131251 -26.543643 -25.003383 -23.530485
 -22.136548 -20.827209 -19.604028 -18.465709 -17.409181 -16.430285
 -15.524266 -14.686103 -13.910722 -13.193141 -12.528574 -11.912492
 -11.34067  -10.809205 -10.314525  -9.853384  -9.422848  -9.02028
  -8.643309  -8.289813  -7.957884  -7.645809  -7.352042  -7.075184
  -6.813966  -6.567233  -6.333936  -6.113118]"
imid,NAT,pi,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[ 80.447314  49.826038  27.447213  11.394451   0.112649  -7.614337
 -12.721371 -15.919549 -17.743525 -18.59161  -18.758491 -18.461019
 -17.857799 -17.063918 -16.161975 -15.210382 -14.249596 -13.306831
 -12.39962  -11.53861  -10.729512  -9.974678  -9.274169  -8.626515
  -8.02927   -7.479413  -6.973642  -6.508576  -6.080887  -5.687386
  -5.325071  -4.991156  -4.683079  -4.398507  -4.135322  -3.891619
  -3.665685  -3.455984  -3.261141  -3.079927  -2.911236  -2.754076
  -2.607549  -2.470841  -2.343211  -2.22398 ]"
imid,NAT,imid_N_trimer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[ 89.1605    45.768135  16.852065  -2.132484 -14.341227 -21.93916
 -26.411399 -28.775346 -29.727018 -29.744315 -29.156541 -28.190845
 -27.00258  -25.698026 -24.348679 -23.002237 -21.689365 -20.429871
 -19.23539  -18.112095 -17.062314 -16.085448 -15.179104 -14.339568
 -13.56276  -12.844442 -12.179925 -11.564891 -10.995192 -10.466777
  -9.976253  -9.519971  -9.095021  -8.698529  -8.328178  -7.98158
  -7.656719  -7.351881  -7.065384  -6.795778  -6.541704  -6.302188
  -6.07589   -5.861981  -5.659627  -5.467789  -5.286011  -5.113356
  -4.949504  -4.793578  -4.645379  -4.504243  -4.369819  -4.241599
  -4.119497  -4.002883  -3.89149   -3.785038  -3.683378  -3.586038
  -3.492804  -3.403441  -3.317676  -3.235433  -3.156495  -3.080446
  -3.007412  -2.937029  -2.869161  -2.803869  -2.740767  -2.679827
  -2.621077  -2.564295  -2.509282  -2.456278  -2.404865  -2.355129
  -2.306891  -2.260289  -2.215033  -2.171259  -2.128756  -2.087509
  -2.047507  -2.008777]"
imid,NAT,imid_N_tetramer,"[ 1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3  2.4  2.5  2.6  2.7  2.8
  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7  3.8  3.9  4.   4.1  4.2
  4.3  4.4  4.5  4.6  4.7  4.8  4.9  5.   5.1  5.2  5.3  5.4  5.5  5.6
  5.7  5.8  5.9  6.   6.1  6.2  6.3  6.4  6.5  6.6  6.7  6.8  6.9  7.
  7.1  7.2  7.3  7.4  7.5  7.6  7.7  7.8  7.9  8.   8.1  8.2  8.3  8.4
  8.5  8.6  8.7  8.8  8.9  9.   9.1  9.2  9.3  9.4  9.5  9.6  9.7  9.8
  9.9 10. ]","[-49.700141 -51.55324  -52.580974 -52.924291 -52.710202 -52.051121
 -51.045004 -49.77555  -48.313239 -46.716581 -45.033356 -43.302142
 -41.553642 -39.811999 -38.096072 -36.420119 -34.794683 -33.227476
 -31.723359 -30.285633 -28.915704 -27.61375  -26.378856 -25.209599
 -24.103927 -23.059255 -22.072882 -21.141926 -20.263165 -19.433842
 -18.650733 -17.911111 -17.212386 -16.551618 -15.926695 -15.335209
 -14.774867 -14.243821 -13.740202 -13.26226  -12.808291 -12.376868
 -11.966452 -11.575951 -11.204006 -10.849656 -10.511739 -10.189542
  -9.881955  -9.588343  -9.308004  -9.040109  -8.784104  -8.539149
  -8.305035  -8.080877  -7.866137  -7.660546  -7.463296  -7.274176
  -7.092489  -6.917895  -6.750122  -6.588539  -6.433092  -6.28329
  -6.138688  -5.999266  -5.864765  -5.734767  -5.609     -5.487611
  -5.370014  -5.256295  -5.146288  -5.039685  -4.936435  -4.836311
  -4.739456  -4.645357  -4.553978  -4.465544  -4.379626  -4.296155
  -4.215224  -4.136666]"
imid,K,perp_nd1,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[326.355702 234.031145 164.719796 113.54535   76.269106  49.438194
  30.34834   16.934786   7.647858   1.337829  -2.841246  -5.507901
  -7.111805  -7.977891  -8.339434  -8.362847  -8.166124  -7.832359
  -7.419508  -6.967411  -6.502932  -6.04371   -5.600906  -5.181169
  -4.788043  -4.42297   -4.085998  -3.776283  -3.49244   -3.232786
  -2.995506  -2.778763  -2.580765  -2.399812  -2.234318  -2.08282
  -1.943986  -1.816607  -1.699595  -1.591973  -1.492866  -1.401495
  -1.317161  -1.239241  -1.167177  -1.100464]"
imid,K,perp_ne2,"[1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2
 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 5.
 5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]","[276.21736  194.324573 131.932248  85.631176  51.958464  27.889072
  10.976909  -0.675823  -8.506021 -13.584935 -16.703014 -18.439115
 -19.21438  -19.333307 -19.01451  -18.4137   -17.640721 -16.772159
 -15.860685 -14.941965 -14.039685 -13.169118 -12.339625 -11.556399
 -10.821719 -10.135847  -9.497693  -8.905297  -8.356179  -7.847593
  -7.376695  -6.940665  -6.53678   -6.162456  -5.815273  -5.492988
  -5.193532  -4.915006  -4.655675  -4.413959  -4.188423  -3.97776
  -3.78079   -3.596439  -3.423736  -3.261796]"
